Line10_DD_5m_L10c.bin
         5.00
11
0
Type of measurement (0=app. resistivity,1=resistance)
1
2323
 2
0
4  240.00  0.00 260.00  0.00 80.00  0.00 100.00  0.00 -0.01771 
4  240.00  0.00 260.00  0.00 100.00  0.00 120.00  0.00 -0.02601 
4  240.00  0.00 260.00  0.00 120.00  0.00 140.00  0.00 -0.03885 
4  240.00  0.00 260.00  0.00 140.00  0.00 160.00  0.00 -0.05550 
4  240.00  0.00 260.00  0.00 160.00  0.00 180.00  0.00 -0.21747 
4  240.00  0.00 260.00  0.00 180.00  0.00 200.00  0.00 -0.49251 
4  240.00  0.00 260.00  0.00 200.00  0.00 220.00  0.00 -1.80246 
4  250.00  0.00 260.00  0.00 160.00  0.00 170.00  0.00 -0.02496 
4  250.00  0.00 260.00  0.00 170.00  0.00 180.00  0.00 -0.04651 
4  250.00  0.00 260.00  0.00 180.00  0.00 190.00  0.00 -0.06499 
4  250.00  0.00 260.00  0.00 190.00  0.00 200.00  0.00 -0.07664 
4  250.00  0.00 260.00  0.00 200.00  0.00 210.00  0.00 -0.14068 
4  250.00  0.00 260.00  0.00 210.00  0.00 220.00  0.00 -0.28094 
4  250.00  0.00 260.00  0.00 220.00  0.00 230.00  0.00 -0.63520 
4  250.00  0.00 260.00  0.00 230.00  0.00 240.00  0.00 -4.09142 
4  200.00  0.00 250.00  0.00 0.00  0.00 50.00  0.00 -0.02862 
4  200.00  0.00 250.00  0.00 50.00  0.00 100.00  0.00 -0.13171 
4  200.00  0.00 250.00  0.00 100.00  0.00 150.00  0.00 -0.47869 
4  210.00  0.00 250.00  0.00 10.00  0.00 50.00  0.00 -0.01777 
4  210.00  0.00 250.00  0.00 50.00  0.00 90.00  0.00 -0.06224 
4  210.00  0.00 250.00  0.00 90.00  0.00 130.00  0.00 -0.17844 
4  210.00  0.00 250.00  0.00 130.00  0.00 170.00  0.00 -0.69956 
4  220.00  0.00 250.00  0.00 10.00  0.00 40.00  0.00 -0.00940 
4  220.00  0.00 250.00  0.00 40.00  0.00 70.00  0.00 -0.01765 
4  220.00  0.00 250.00  0.00 70.00  0.00 100.00  0.00 -0.05316 
4  220.00  0.00 250.00  0.00 100.00  0.00 130.00  0.00 -0.09931 
4  220.00  0.00 250.00  0.00 130.00  0.00 160.00  0.00 -0.19604 
4  220.00  0.00 250.00  0.00 160.00  0.00 190.00  0.00 -1.59691 
4  230.00  0.00 250.00  0.00 50.00  0.00 70.00  0.00 -0.00993 
4  230.00  0.00 250.00  0.00 70.00  0.00 90.00  0.00 -0.02018 
4  230.00  0.00 250.00  0.00 90.00  0.00 110.00  0.00 -0.03268 
4  230.00  0.00 250.00  0.00 110.00  0.00 130.00  0.00 -0.04766 
4  230.00  0.00 250.00  0.00 130.00  0.00 150.00  0.00 -0.07146 
4  230.00  0.00 250.00  0.00 150.00  0.00 170.00  0.00 -0.17777 
4  230.00  0.00 250.00  0.00 170.00  0.00 190.00  0.00 -0.71276 
4  230.00  0.00 250.00  0.00 190.00  0.00 210.00  0.00 -2.04567 
4  240.00  0.00 250.00  0.00 150.00  0.00 160.00  0.00 -0.02087 
4  240.00  0.00 250.00  0.00 160.00  0.00 170.00  0.00 -0.04765 
4  240.00  0.00 250.00  0.00 170.00  0.00 180.00  0.00 -0.09851 
4  240.00  0.00 250.00  0.00 180.00  0.00 190.00  0.00 -0.15084 
4  240.00  0.00 250.00  0.00 190.00  0.00 200.00  0.00 -0.19959 
4  240.00  0.00 250.00  0.00 200.00  0.00 210.00  0.00 -0.40680 
4  240.00  0.00 250.00  0.00 210.00  0.00 220.00  0.00 -0.97439 
4  240.00  0.00 250.00  0.00 220.00  0.00 230.00  0.00 -3.19665 
4  190.00  0.00 240.00  0.00 40.00  0.00 90.00  0.00 -0.11129 
4  190.00  0.00 240.00  0.00 90.00  0.00 140.00  0.00 -0.48136 
4  200.00  0.00 240.00  0.00 0.00  0.00 40.00  0.00 -0.01732 
4  200.00  0.00 240.00  0.00 40.00  0.00 80.00  0.00 -0.05165 
4  200.00  0.00 240.00  0.00 80.00  0.00 120.00  0.00 -0.17100 
4  200.00  0.00 240.00  0.00 120.00  0.00 160.00  0.00 -0.51661 
4  210.00  0.00 240.00  0.00 0.00  0.00 30.00  0.00 -0.00858 
4  210.00  0.00 240.00  0.00 30.00  0.00 60.00  0.00 -0.01408 
4  210.00  0.00 240.00  0.00 60.00  0.00 90.00  0.00 -0.04281 
4  210.00  0.00 240.00  0.00 90.00  0.00 120.00  0.00 -0.09389 
4  210.00  0.00 240.00  0.00 120.00  0.00 150.00  0.00 -0.19435 
4  210.00  0.00 240.00  0.00 150.00  0.00 180.00  0.00 -1.31892 
4  220.00  0.00 240.00  0.00 40.00  0.00 60.00  0.00 -0.00713 
4  220.00  0.00 240.00  0.00 60.00  0.00 80.00  0.00 -0.01513 
4  220.00  0.00 240.00  0.00 80.00  0.00 100.00  0.00 -0.02760 
4  220.00  0.00 240.00  0.00 100.00  0.00 120.00  0.00 -0.04173 
4  220.00  0.00 240.00  0.00 120.00  0.00 140.00  0.00 -0.06694 
4  220.00  0.00 240.00  0.00 140.00  0.00 160.00  0.00 -0.10939 
4  220.00  0.00 240.00  0.00 160.00  0.00 180.00  0.00 -0.58263 
4  220.00  0.00 240.00  0.00 180.00  0.00 200.00  0.00 -1.88166 
4  230.00  0.00 240.00  0.00 140.00  0.00 150.00  0.00 -0.02291 
4  230.00  0.00 240.00  0.00 150.00  0.00 160.00  0.00 -0.03008 
4  230.00  0.00 240.00  0.00 160.00  0.00 170.00  0.00 -0.07867 
4  230.00  0.00 240.00  0.00 170.00  0.00 180.00  0.00 -0.17378 
4  230.00  0.00 240.00  0.00 180.00  0.00 190.00  0.00 -0.28867 
4  230.00  0.00 240.00  0.00 190.00  0.00 200.00  0.00 -0.42235 
4  230.00  0.00 240.00  0.00 200.00  0.00 210.00  0.00 -1.01696 
4  230.00  0.00 240.00  0.00 210.00  0.00 220.00  0.00 -3.60396 
4  180.00  0.00 230.00  0.00 30.00  0.00 80.00  0.00 -0.12769 
4  180.00  0.00 230.00  0.00 80.00  0.00 130.00  0.00 -0.56736 
4  190.00  0.00 230.00  0.00 30.00  0.00 70.00  0.00 -0.04076 
4  190.00  0.00 230.00  0.00 70.00  0.00 110.00  0.00 -0.16314 
4  190.00  0.00 230.00  0.00 110.00  0.00 150.00  0.00 -0.51123 
4  200.00  0.00 230.00  0.00 20.00  0.00 50.00  0.00 -0.01266 
4  200.00  0.00 230.00  0.00 50.00  0.00 80.00  0.00 -0.03455 
4  200.00  0.00 230.00  0.00 80.00  0.00 110.00  0.00 -0.08891 
4  200.00  0.00 230.00  0.00 110.00  0.00 140.00  0.00 -0.19327 
4  200.00  0.00 230.00  0.00 140.00  0.00 170.00  0.00 -0.86595 
4  210.00  0.00 230.00  0.00 30.00  0.00 50.00  0.00 -0.00524 
4  210.00  0.00 230.00  0.00 50.00  0.00 70.00  0.00 -0.01008 
4  210.00  0.00 230.00  0.00 70.00  0.00 90.00  0.00 -0.02248 
4  210.00  0.00 230.00  0.00 90.00  0.00 110.00  0.00 -0.03812 
4  210.00  0.00 230.00  0.00 110.00  0.00 130.00  0.00 -0.06050 
4  210.00  0.00 230.00  0.00 130.00  0.00 150.00  0.00 -0.10277 
4  210.00  0.00 230.00  0.00 150.00  0.00 170.00  0.00 -0.34803 
4  210.00  0.00 230.00  0.00 170.00  0.00 190.00  0.00 -2.08449 
4  220.00  0.00 230.00  0.00 130.00  0.00 140.00  0.00 -0.01858 
4  220.00  0.00 230.00  0.00 140.00  0.00 150.00  0.00 -0.02266 
4  220.00  0.00 230.00  0.00 150.00  0.00 160.00  0.00 -0.03241 
4  220.00  0.00 230.00  0.00 160.00  0.00 170.00  0.00 -0.09595 
4  220.00  0.00 230.00  0.00 170.00  0.00 180.00  0.00 -0.23252 
4  220.00  0.00 230.00  0.00 180.00  0.00 190.00  0.00 -0.42762 
4  220.00  0.00 230.00  0.00 190.00  0.00 200.00  0.00 -0.74139 
4  220.00  0.00 230.00  0.00 200.00  0.00 210.00  0.00 -2.72598 
4  170.00  0.00 220.00  0.00 20.00  0.00 70.00  0.00 -0.11403 
4  170.00  0.00 220.00  0.00 70.00  0.00 120.00  0.00 -0.71595 
4  180.00  0.00 220.00  0.00 20.00  0.00 60.00  0.00 -0.11019 
4  180.00  0.00 220.00  0.00 60.00  0.00 100.00  0.00 -0.12537 
4  180.00  0.00 220.00  0.00 100.00  0.00 140.00  0.00 -0.68616 
4  190.00  0.00 220.00  0.00 10.00  0.00 40.00  0.00 -0.01320 
4  190.00  0.00 220.00  0.00 40.00  0.00 70.00  0.00 -0.02754 
4  190.00  0.00 220.00  0.00 70.00  0.00 100.00  0.00 -0.08984 
4  190.00  0.00 220.00  0.00 100.00  0.00 130.00  0.00 -0.19901 
4  190.00  0.00 220.00  0.00 130.00  0.00 160.00  0.00 -0.57510 
4  200.00  0.00 220.00  0.00 20.00  0.00 40.00  0.00 -0.00554 
4  200.00  0.00 220.00  0.00 40.00  0.00 60.00  0.00 -0.00849 
4  200.00  0.00 220.00  0.00 60.00  0.00 80.00  0.00 -0.02060 
4  200.00  0.00 220.00  0.00 80.00  0.00 100.00  0.00 -0.03968 
4  200.00  0.00 220.00  0.00 100.00  0.00 120.00  0.00 -0.06281 
4  200.00  0.00 220.00  0.00 120.00  0.00 140.00  0.00 -0.11419 
4  200.00  0.00 220.00  0.00 140.00  0.00 160.00  0.00 -0.22681 
4  200.00  0.00 220.00  0.00 160.00  0.00 180.00  0.00 -1.98527 
4  210.00  0.00 220.00  0.00 120.00  0.00 130.00  0.00 -0.02015 
4  210.00  0.00 220.00  0.00 130.00  0.00 140.00  0.00 -0.02639 
4  210.00  0.00 220.00  0.00 140.00  0.00 150.00  0.00 -0.03472 
4  210.00  0.00 220.00  0.00 150.00  0.00 160.00  0.00 -0.05155 
4  210.00  0.00 220.00  0.00 160.00  0.00 170.00  0.00 -0.16802 
4  210.00  0.00 220.00  0.00 170.00  0.00 180.00  0.00 -0.45535 
4  210.00  0.00 220.00  0.00 180.00  0.00 190.00  0.00 -0.96895 
4  210.00  0.00 220.00  0.00 190.00  0.00 200.00  0.00 -2.57103 
4  160.00  0.00 210.00  0.00 10.00  0.00 60.00  0.00 -0.10861 
4  160.00  0.00 210.00  0.00 60.00  0.00 110.00  0.00 -0.76691 
4  170.00  0.00 210.00  0.00 10.00  0.00 50.00  0.00 -0.05607 
4  170.00  0.00 210.00  0.00 50.00  0.00 90.00  0.00 -0.19948 
4  170.00  0.00 210.00  0.00 90.00  0.00 130.00  0.00 -0.89237 
4  180.00  0.00 210.00  0.00 0.00  0.00 30.00  0.00 -0.05679 
4  180.00  0.00 210.00  0.00 30.00  0.00 60.00  0.00 0.00980 
4  180.00  0.00 210.00  0.00 60.00  0.00 90.00  0.00 -0.10013 
