banff_line07_dipole-dipole3_syscal.bin									
      2.5000
11
0
Type of resistivity data (1=resistance,0=resistivity)
0
3406
2
0
4    337.500     78.784    340.000     79.684    330.000     76.083    327.500     75.183    1210.4600 
4    340.000     79.684    342.500     80.584    332.500     76.984    330.000     76.083    1291.6801 
4    342.500     80.584    345.000     81.485    335.000     77.884    332.500     76.984    1215.8700 
4    345.000     81.485    347.500     82.385    337.500     78.784    335.000     77.884    1511.0400 
4    347.500     82.385    350.000     83.285    340.000     79.684    337.500     78.784    1638.1100 
4    350.000     83.285    352.500     83.651    342.500     80.584    340.000     79.684    1367.0200 
4    352.500     83.651    355.000     84.018    345.000     81.485    342.500     80.584    1679.9100 
4    355.000     84.018    357.500     84.384    347.500     82.385    345.000     81.485    1470.0601 
4    357.500     84.384    360.000     84.750    350.000     83.285    347.500     82.385    1517.8900 
4    360.000     84.750    362.500     85.117    352.500     83.651    350.000     83.285    1463.7600 
4    362.500     85.117    365.000     85.483    355.000     84.018    352.500     83.651    2034.0200 
4    365.000     85.483    367.500     85.849    357.500     84.384    355.000     84.018    1431.5500 
4    367.500     85.849    370.000     86.215    360.000     84.750    357.500     84.384    1446.1200 
4    370.000     86.215    372.500     86.582    362.500     85.117    360.000     84.750    1921.3800 
4    372.500     86.582    375.000     86.948    365.000     85.483    362.500     85.117    2146.8301 
4    375.000     86.948    377.500     87.728    367.500     85.849    365.000     85.483    1798.5000 
4    377.500     87.728    380.000     88.508    370.000     86.215    367.500     85.849    1440.0300 
4    380.000     88.508    382.500     89.288    372.500     86.582    370.000     86.215    1820.3600 
4    382.500     89.288    385.000     90.068    375.000     86.948    372.500     86.582    1574.4000 
4    385.000     90.068    387.500     90.848    377.500     87.728    375.000     86.948    1449.6899 
4    387.500     90.848    390.000     91.627    380.000     88.508    377.500     87.728    1387.1801 
4    390.000     91.627    392.500     92.407    382.500     89.288    380.000     88.508    1631.6000 
4    392.500     92.407    395.000     93.187    385.000     90.068    382.500     89.288    1370.9800 
4    395.000     93.187    397.500     93.967    387.500     90.848    385.000     90.068    1268.6400 
4    397.500     93.967    400.000     94.747    390.000     91.627    387.500     90.848    1313.0800 
4    400.000     94.747    402.500     95.316    392.500     92.407    390.000     91.627    1687.1700 
4    402.500     95.316    405.000     95.885    395.000     93.187    392.500     92.407    1623.0699 
4    405.000     95.885    407.500     96.454    397.500     93.967    395.000     93.187    1471.4600 
4    407.500     96.454    410.000     97.023    400.000     94.747    397.500     93.967    1590.1700 
4    410.000     97.023    412.500     97.592    402.500     95.316    400.000     94.747    1920.9301 
4    412.500     97.592    415.000     98.162    405.000     95.885    402.500     95.316    1618.2000 
4    415.000     98.162    417.500     98.731    407.500     96.454    405.000     95.885    1897.3500 
4    417.500     98.731    420.000     99.300    410.000     97.023    407.500     96.454    1838.9900 
4    420.000     99.300    422.500     99.869    412.500     97.592    410.000     97.023    1272.7200 
4    422.500     99.869    425.000    100.438    415.000     98.162    412.500     97.592    1250.4700 
4    425.000    100.438    427.500    101.794    417.500     98.731    415.000     98.162    1796.4600 
4    427.500    101.794    430.000    103.149    420.000     99.300    417.500     98.731    2036.6500 
4    430.000    103.149    432.500    104.505    422.500     99.869    420.000     99.300    1259.9900 
4    432.500    104.505    435.000    105.860    425.000    100.438    422.500     99.869    1256.8500 
4    435.000    105.860    437.500    107.215    427.500    101.794    425.000    100.438    1589.4600 
4    437.500    107.215    440.000    108.571    430.000    103.149    427.500    101.794    1760.6500 
4    440.000    108.571    442.500    109.926    432.500    104.505    430.000    103.149    1509.6899 
4    442.500    109.926    445.000    111.282    435.000    105.860    432.500    104.505    1225.5300 
4    445.000    111.282    447.500    112.637    437.500    107.215    435.000    105.860     992.3600 
4    282.500     63.622    285.000     64.243    272.500     61.306    270.000     60.854    1457.3101 
4    285.000     64.243    287.500     64.865    275.000     61.759    272.500     61.306    1503.4900 
4    287.500     64.865    290.000     65.486    277.500     62.380    275.000     61.759    1382.5100 
4    290.000     65.486    292.500     66.107    280.000     63.001    277.500     62.380    1280.0200 
4    292.500     66.107    295.000     66.728    282.500     63.622    280.000     63.001    1131.6400 
4    295.000     66.728    297.500     67.349    285.000     64.243    282.500     63.622    1047.6000 
4    297.500     67.349    300.000     67.970    287.500     64.865    285.000     64.243    1018.6900 
4    300.000     67.970    302.500     68.601    290.000     65.486    287.500     64.865    1589.9200 
4    302.500     68.601    305.000     69.233    292.500     66.107    290.000     65.486    1123.9900 
4    305.000     69.233    307.500     69.864    295.000     66.728    292.500     66.107    1444.6899 
4    307.500     69.864    310.000     70.495    297.500     67.349    295.000     66.728     853.4800 
4    310.000     70.495    312.500     71.126    300.000     67.970    297.500     67.349    1303.5000 
4    312.500     71.126    315.000     71.758    302.500     68.601    300.000     67.970    1289.9000 
4    315.000     71.758    317.500     72.389    305.000     69.233    302.500     68.601    1131.9200 
4    317.500     72.389    320.000     73.020    307.500     69.864    305.000     69.233    1148.1400 
4    320.000     73.020    322.500     73.652    310.000     70.495    307.500     69.864     926.4000 
4    322.500     73.652    325.000     74.283    312.500     71.126    310.000     70.495     988.3500 
4    325.000     74.283    327.500     75.183    315.000     71.758    312.500     71.126     828.3100 
4    327.500     75.183    330.000     76.083    317.500     72.389    315.000     71.758     940.1900 
4    330.000     76.083    332.500     76.984    320.000     73.020    317.500     72.389     935.5200 
4    332.500     76.984    335.000     77.884    322.500     73.652    320.000     73.020     917.8300 
4    335.000     77.884    337.500     78.784    325.000     74.283    322.500     73.652    1131.2200 
4    337.500     78.784    340.000     79.684    327.500     75.183    325.000     74.283     951.5400 
4    340.000     79.684    342.500     80.584    330.000     76.083    327.500     75.183     912.4800 
4    342.500     80.584    345.000     81.485    332.500     76.984    330.000     76.083    1073.9301 
4    345.000     81.485    347.500     82.385    335.000     77.884    332.500     76.984    1122.3400 
4    347.500     82.385    350.000     83.285    337.500     78.784    335.000     77.884    1405.3600 
4    350.000     83.285    352.500     83.651    340.000     79.684    337.500     78.784    1265.9301 
4    352.500     83.651    355.000     84.018    342.500     80.584    340.000     79.684    1604.2000 
4    355.000     84.018    357.500     84.384    345.000     81.485    342.500     80.584    1387.0300 
4    357.500     84.384    360.000     84.750    347.500     82.385    345.000     81.485    1243.1600 
4    360.000     84.750    362.500     85.117    350.000     83.285    347.500     82.385    1684.2300 
4    362.500     85.117    365.000     85.483    352.500     83.651    350.000     83.285    1592.6100 
4    365.000     85.483    367.500     85.849    355.000     84.018    352.500     83.651    1403.3000 
4    367.500     85.849    370.000     86.215    357.500     84.384    355.000     84.018    1505.9700 
4    370.000     86.215    372.500     86.582    360.000     84.750    357.500     84.384    1719.3900 
4    372.500     86.582    375.000     86.948    362.500     85.117    360.000     84.750    1515.6300 
4    375.000     86.948    377.500     87.728    365.000     85.483    362.500     85.117    2118.2800 
4    377.500     87.728    380.000     88.508    367.500     85.849    365.000     85.483    1521.8800 
4    380.000     88.508    382.500     89.288    370.000     86.215    367.500     85.849    1471.5300 
4    382.500     89.288    385.000     90.068    372.500     86.582    370.000     86.215    1708.7900 
4    385.000     90.068    387.500     90.848    375.000     86.948    372.500     86.582    1356.8500 
4    387.500     90.848    390.000     91.627    377.500     87.728    375.000     86.948    1308.4100 
4    390.000     91.627    392.500     92.407    380.000     88.508    377.500     87.728    1438.2300 
4    392.500     92.407    395.000     93.187    382.500     89.288    380.000     88.508    1243.2100 
4    395.000     93.187    397.500     93.967    385.000     90.068    382.500     89.288    1299.3700 
4    397.500     93.967    400.000     94.747    387.500     90.848    385.000     90.068    1318.5000 
4    400.000     94.747    402.500     95.316    390.000     91.627    387.500     90.848    1413.6400 
4    402.500     95.316    405.000     95.885    392.500     92.407    390.000     91.627    1704.6300 
4    405.000     95.885    407.500     96.454    395.000     93.187    392.500     92.407    1504.0500 
4    407.500     96.454    410.000     97.023    397.500     93.967    395.000     93.187    1546.9100 
4    410.000     97.023    412.500     97.592    400.000     94.747    397.500     93.967    1800.9301 
4    412.500     97.592    415.000     98.162    402.500     95.316    400.000     94.747    1622.5500 
4    415.000     98.162    417.500     98.731    405.000     95.885    402.500     95.316    2012.9700 
4    417.500     98.731    420.000     99.300    407.500     96.454    405.000     95.885    1969.8800 
4    420.000     99.300    422.500     99.869    410.000     97.023    407.500     96.454    1136.0000 
4    422.500     99.869    425.000    100.438    412.500     97.592    410.000     97.023    1452.6600 
4    425.000    100.438    427.500    101.794    415.000     98.162    412.500     97.592    1350.6500 
4    427.500    101.794    430.000    103.149    417.500     98.731    415.000     98.162    1491.5400 
4    430.000    103.149    432.500    104.505    420.000     99.300    417.500     98.731    1758.3900 
4    432.500    104.505    435.000    105.860    422.500     99.869    420.000     99.300    1073.4000 
4    435.000    105.860    437.500    107.215    425.000    100.438    422.500     99.869    1393.2200 
4    437.500    107.215    440.000    108.571    427.500    101.794    425.000    100.438    1713.2000 
4    440.000    108.571    442.500    109.926    430.000    103.149    427.500    101.794    1598.4399 
4    442.500    109.926    445.000    111.282    432.500    104.505    430.000    103.149    1331.8000 
4    445.000    111.282    447.500    112.637    435.000    105.860    432.500    104.505    1021.9800 
